experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,jackpot_share,class11_share,class12_share,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,78,350503,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22667100000.0,12279600000.0,174,114,13,987000000.0,0.0,120000000.0,0.0,49434000.0,22667100.0,22720986.171159033,22720986.171159033,5.696551724137931,51,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,79,350504,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22575875000.0,12188375000.0,171,64,14,534000000.0,0.0,120000000.0,81000000.0,47760000.0,22575875.0,24356568.432291012,24356568.432291012,5.879432624113475,24,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,80,350505,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22663337500.0,12275837500.0,147,75,17,624000000.0,0.0,120000000.0,18000000.0,50358000.0,22663337.5,25107695.578593902,25107695.578593902,6.318518518518519,24,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,81,350506,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22576250000.0,12188750000.0,185,60,16,492000000.0,0.0,120000000.0,81000000.0,45879000.0,22576250.0,23921569.20934536,23921569.20934536,5.506756756756757,23,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,82,350507,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22604950000.0,12217450000.0,166,90,13,771000000.0,0.0,120000000.0,45000000.0,48309000.0,22604950.0,23388727.370199088,23388727.370199088,5.751724137931035,28,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,83,350508,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22653800000.0,12266300000.0,177,88,15,747000000.0,0.0,120000000.0,18000000.0,48189000.0,22653800.0,23521776.624226324,23521776.624226324,5.636986301369863,24,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,84,350509,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22649100000.0,12261600000.0,146,114,17,975000000.0,0.0,120000000.0,18000000.0,53706000.0,22649100.0,24525335.96487518,24525335.96487518,6.671875,29,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,85,350510,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22618737500.0,12231237500.0,173,65,15,540000000.0,0.0,120000000.0,45000000.0,47247000.0,22618737.5,24272584.798746586,24272584.798746586,5.865248226950355,26,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,86,350511,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22645250000.0,12257750000.0,158,73,17,606000000.0,0.0,120000000.0,45000000.0,48948000.0,22645250.0,24655715.157697212,24655715.157697212,5.929577464788732,22,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,87,350512,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22610900000.0,12223400000.0,147,130,17,1119000000.0,0.0,120000000.0,9000000.0,55248000.0,22610900.0,24413447.44582379,24413447.44582379,6.934959349593496,35,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,88,350513,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22578300000.0,12190800000.0,141,149,24,1269000000.0,0.0,120000000.0,9000000.0,57669000.0,22578300.0,24794373.8398452,24794373.8398452,7.158333333333333,31,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,89,350514,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22653400000.0,12265900000.0,169,82,14,696000000.0,0.0,120000000.0,9000000.0,48480000.0,22653400.0,23918315.33448792,23918315.33448792,5.9784172661870505,30,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,90,350515,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22663650000.0,12276150000.0,167,124,16,1068000000.0,0.0,120000000.0,0.0,52731000.0,22663650.0,23700139.159454316,23700139.159454316,5.907801418439717,36,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,91,350516,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22605437500.0,12217937500.0,156,98,17,831000000.0,0.0,120000000.0,45000000.0,50814000.0,22605437.5,24251973.101994067,24251973.101994067,6.115942028985507,29,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,92,350517,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22649900000.0,12262400000.0,165,88,15,747000000.0,0.0,120000000.0,9000000.0,50646000.0,22649900.0,24515644.902592305,24515644.902592305,6.185185185185185,31,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,93,350518,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22619537500.0,12232037500.0,164,49,8,417000000.0,0.0,120000000.0,36000000.0,45924000.0,22619537.5,24095654.42548394,24095654.42548394,5.9714285714285715,28,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,94,350519,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22564200000.0,12176700000.0,168,85,15,720000000.0,0.0,120000000.0,99000000.0,48954000.0,22564200.0,23811056.22100792,23811056.22100792,5.698630136986301,38,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,95,350520,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22545750000.0,12158250000.0,153,140,19,1203000000.0,0.0,120000000.0,54000000.0,55344000.0,22545750.0,24119758.90089907,24119758.90089907,6.776,43,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,96,350521,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22675425000.0,12287925000.0,179,86,17,723000000.0,0.0,120000000.0,18000000.0,48366000.0,22675425.0,23831804.172824915,23831804.172824915,5.78169014084507,25,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,97,350522,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22628950000.0,12241450000.0,173,80,12,684000000.0,0.0,120000000.0,45000000.0,46752000.0,22628950.0,23119875.743556667,23119875.743556667,5.550335570469799,34,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,98,350523,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22670187500.0,12282687500.0,175,63,12,531000000.0,0.0,120000000.0,9000000.0,46872000.0,22670187.5,24063031.08756446,24063031.08756446,5.769230769230769,30,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,99,350524,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22579250000.0,12191750000.0,150,132,19,1131000000.0,0.0,120000000.0,90000000.0,55419000.0,22579250.0,24451196.431616593,24451196.431616593,6.967213114754099,30,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,100,350525,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22659850000.0,12272350000.0,182,55,15,450000000.0,0.0,120000000.0,45000000.0,44760000.0,22659850.0,23732632.502052948,23732632.502052948,5.417218543046357,21,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,101,350526,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22554350000.0,12166850000.0,171,88,16,744000000.0,0.0,120000000.0,120000000.0,48771000.0,22554350.0,23553853.582322787,23553853.582322787,5.563758389261745,28,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,102,350527,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22677850000.0,12290350000.0,159,104,17,885000000.0,0.0,120000000.0,18000000.0,52542000.0,22677850.0,24618872.169079963,24618872.169079963,6.276119402985074,35,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,103,350528,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22655550000.0,12268050000.0,177,68,14,570000000.0,0.0,120000000.0,45000000.0,46971000.0,22655550.0,23960972.36544252,23960972.36544252,5.636986301369863,24,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,104,350529,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22634587500.0,12247087500.0,184,59,11,498000000.0,0.0,120000000.0,54000000.0,43605000.0,22634587.5,22907645.12365018,22907645.12365018,5.132075471698113,22,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,105,350530,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22551800000.0,12164300000.0,167,117,15,1008000000.0,0.0,120000000.0,120000000.0,52281000.0,22551800.0,23468511.813917816,23468511.813917816,5.9928057553956835,38,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,106,350531,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22645600000.0,12258100000.0,173,73,15,612000000.0,0.0,120000000.0,0.0,48675000.0,22645600.0,24410073.958101805,24410073.958101805,5.865248226950355,29,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,107,350532,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22686487500.0,12298987500.0,176,45,9,378000000.0,0.0,120000000.0,0.0,44154000.0,22686487.5,23599090.15870302,23599090.15870302,5.282051282051282,23,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,108,350533,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22686487500.0,12298987500.0,161,100,17,849000000.0,0.0,120000000.0,9000000.0,51513000.0,22686487.5,24431779.638794094,24431779.638794094,6.169117647058823,27,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,109,350534,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22680400000.0,12292900000.0,176,88,14,750000000.0,0.0,120000000.0,9000000.0,48615000.0,22680400.0,23737676.715297982,23737676.715297982,5.682758620689655,35,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,110,350535,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22648200000.0,12260700000.0,167,106,17,903000000.0,0.0,120000000.0,9000000.0,50793000.0,22648200.0,23905969.061303496,23905969.061303496,5.825174825174825,35,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,111,350536,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22673550000.0,12286050000.0,182,66,15,549000000.0,0.0,120000000.0,18000000.0,47322000.0,22673550.0,24259737.692264937,24259737.692264937,5.927536231884058,23,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,112,350537,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22609650000.0,12222150000.0,152,125,21,1062000000.0,0.0,120000000.0,27000000.0,55131000.0,22609650.0,24730690.535799846,24730690.535799846,6.677165354330708,31,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,113,350538,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22518787500.0,12131287500.0,168,135,16,1167000000.0,0.0,120000000.0,99000000.0,52764000.0,22518787.5,23107765.165331192,23107765.165331192,6.208955223880597,44,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,114,350539,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22656400000.0,12268900000.0,156,95,17,804000000.0,0.0,120000000.0,27000000.0,51912000.0,22656400.0,24767712.430501126,24767712.430501126,6.393939393939394,33,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,115,350540,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22599300000.0,12211800000.0,162,106,17,903000000.0,0.0,120000000.0,18000000.0,51270000.0,22599300.0,24114419.846017446,24114419.846017446,5.985714285714286,28,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,116,350541,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22540250000.0,12152750000.0,166,106,14,912000000.0,0.0,120000000.0,120000000.0,50604000.0,22540250.0,23321937.47177751,23321937.47177751,5.914893617021277,36,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,117,350542,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22610950000.0,12223450000.0,152,125,18,1071000000.0,0.0,120000000.0,45000000.0,53718000.0,22610950.0,24214984.46411849,24214984.46411849,6.625,34,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,118,350543,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22636650000.0,12249150000.0,153,120,17,1029000000.0,0.0,120000000.0,27000000.0,53292000.0,22636650.0,24214584.536545325,24214584.536545325,6.465648854961832,31,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,119,350544,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22623000000.0,12235500000.0,158,95,18,801000000.0,0.0,120000000.0,54000000.0,51783000.0,22623000.0,24699028.74608635,24699028.74608635,6.378787878787879,27,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,120,350545,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22664150000.0,12276650000.0,152,97,17,822000000.0,0.0,120000000.0,9000000.0,52431000.0,22664150.0,24812866.7686243,24812866.7686243,6.281481481481482,33,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,121,350546,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22661587500.0,12274087500.0,151,124,15,1071000000.0,0.0,120000000.0,18000000.0,53967000.0,22661587.5,24198092.04020213,24198092.04020213,6.792,41,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,122,350547,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22594250000.0,12206750000.0,154,117,16,1005000000.0,0.0,120000000.0,63000000.0,52476000.0,22594250.0,23876233.045384273,23876233.045384273,6.266666666666667,40,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,123,350548,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22653400000.0,12265900000.0,148,91,18,765000000.0,0.0,120000000.0,45000000.0,52707000.0,22653400.0,25290460.819051914,25290460.819051914,6.604651162790698,29,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,124,350549,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22544087500.0,12156587500.0,175,67,15,558000000.0,0.0,120000000.0,72000000.0,48387000.0,22544087.5,24489926.5045568,24489926.5045568,6.111111111111111,26,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,125,350550,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22611800000.0,12224300000.0,151,116,13,1005000000.0,0.0,120000000.0,36000000.0,51897000.0,22611800.0,23557627.867847815,23557627.867847815,6.431818181818182,47,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,126,350551,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22638837500.0,12251337500.0,168,99,15,846000000.0,0.0,120000000.0,0.0,49518000.0,22638837.5,23626683.65545287,23626683.65545287,5.659863945578231,23,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,127,350552,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22543200000.0,12155700000.0,160,95,12,819000000.0,0.0,120000000.0,120000000.0,50091000.0,22543200.0,23553436.13488274,23553436.13488274,6.131386861313868,41,14
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,128,350553,1000,25000000,0.5,120000000.0,0.36,0.0675,0.203,50000000000.0,25000000000.0,22647350000.0,12259850000.0,157,96,19,807000000.0,0.0,120000000.0,0.0,53205000.0,22647350.0,25221541.595975056,25221541.595975056,6.690476190476191,30,14
