experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,81,250506,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22631500000.0,12244000000.0,165,174,34,1260000000.0,0.0,90000000.0,9000000.0,45459000.0,22631500.0,21747796.04350749,21747796.04350749,5.719178082191781,21,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,82,250507,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22586100000.0,12198600000.0,169,184,31,1377000000.0,0.0,90000000.0,63000000.0,45567000.0,22586100.0,21125106.43263129,21125106.43263129,5.653061224489796,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,83,250508,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22611350000.0,12223850000.0,182,160,30,1170000000.0,0.0,90000000.0,45000000.0,44010000.0,22611350.0,21347626.88631924,21347626.88631924,5.602739726027397,20,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,84,250509,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22615650000.0,12228150000.0,178,189,30,1431000000.0,0.0,90000000.0,36000000.0,45468000.0,22615650.0,20959265.315785762,20959265.315785762,5.554054054054054,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,85,250510,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22591200000.0,12203700000.0,162,201,27,1566000000.0,0.0,90000000.0,36000000.0,47088000.0,22591200.0,20963289.402190678,20963289.402190678,5.901408450704225,43,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,86,250511,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22666700000.0,12279200000.0,169,182,31,1359000000.0,0.0,90000000.0,9000000.0,45792000.0,22666700.0,21293751.574346874,21293751.574346874,5.691780821917808,38,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,87,250512,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22646137500.0,12258637500.0,168,151,32,1071000000.0,0.0,90000000.0,0.0,44388000.0,22646137.5,22082040.33230045,22082040.33230045,5.777777777777778,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,88,250513,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22655550000.0,12268050000.0,146,247,36,1899000000.0,0.0,90000000.0,9000000.0,51048000.0,22655550.0,21484047.493372843,21484047.493372843,6.777777777777778,33,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,89,250514,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22664150000.0,12276650000.0,173,189,28,1449000000.0,0.0,90000000.0,36000000.0,45999000.0,22664150.0,21145773.981519334,21145773.981519334,5.865248226950355,29,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,90,250515,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22645200000.0,12257700000.0,179,157,29,1152000000.0,0.0,90000000.0,0.0,44028000.0,22645200.0,21391265.436154075,21391265.436154075,5.473333333333334,29,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,91,250516,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22611487500.0,12223987500.0,154,231,36,1755000000.0,0.0,90000000.0,72000000.0,49968000.0,22611487.5,21533450.825253107,21533450.825253107,6.558139534883721,34,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,92,250517,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22664950000.0,12277450000.0,177,133,26,963000000.0,0.0,90000000.0,9000000.0,42120000.0,22664950.0,21357927.661585055,21357927.661585055,5.2756410256410255,22,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,93,250518,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22630287500.0,12242787500.0,175,173,32,1269000000.0,0.0,90000000.0,18000000.0,44883000.0,22630287.5,21373479.807312466,21373479.807312466,5.689655172413793,24,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,94,250519,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22554800000.0,12167300000.0,146,238,38,1800000000.0,0.0,90000000.0,45000000.0,50274000.0,22554800.0,21621499.183914144,21621499.183914144,6.777777777777778,33,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,95,250520,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22649100000.0,12261600000.0,168,149,33,1044000000.0,0.0,90000000.0,36000000.0,43938000.0,22649100.0,22010888.309879728,22010888.309879728,5.659863945578231,20,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,96,250521,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22618600000.0,12231100000.0,177,156,32,1116000000.0,0.0,90000000.0,27000000.0,44037000.0,22618600.0,21702894.83087452,21702894.83087452,5.878571428571429,24,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,97,250522,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22643187500.0,12255687500.0,167,188,37,1359000000.0,0.0,90000000.0,9000000.0,46710000.0,22643187.5,21760807.113847908,21760807.113847908,5.9928057553956835,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,98,250523,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22561650000.0,12174150000.0,144,225,36,1701000000.0,0.0,90000000.0,63000000.0,50130000.0,22561650.0,21925023.985790756,21925023.985790756,7.074380165289257,24,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,99,250524,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22641575000.0,12254075000.0,162,210,33,1593000000.0,0.0,90000000.0,45000000.0,47070000.0,22641575.0,21097897.954106115,21097897.954106115,5.86013986013986,21,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,100,250525,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22636200000.0,12248700000.0,186,153,27,1134000000.0,0.0,90000000.0,9000000.0,43200000.0,22636200.0,21214475.47218644,21214475.47218644,5.251612903225807,30,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,101,250526,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22633250000.0,12245750000.0,151,194,38,1404000000.0,0.0,90000000.0,27000000.0,48267000.0,22633250.0,22499445.1473253,22499445.1473253,6.846774193548387,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,102,250527,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22560300000.0,12172800000.0,156,168,38,1170000000.0,0.0,90000000.0,63000000.0,45756000.0,22560300.0,22155729.93403738,22155729.93403738,6.205882352941177,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,103,250528,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22564600000.0,12177100000.0,149,240,32,1872000000.0,0.0,90000000.0,90000000.0,50157000.0,22564600.0,20960334.845607787,20960334.845607787,6.91869918699187,38,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,104,250529,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22618600000.0,12231100000.0,157,213,33,1620000000.0,0.0,90000000.0,18000000.0,48519000.0,22618600.0,21605743.311443835,21605743.311443835,6.0647482014388485,50,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,105,250530,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22623450000.0,12235950000.0,177,165,28,1233000000.0,0.0,90000000.0,81000000.0,44280000.0,22623450.0,21101764.561228048,21101764.561228048,5.5608108108108105,28,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,106,250531,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22579250000.0,12191750000.0,149,216,36,1620000000.0,0.0,90000000.0,90000000.0,49311000.0,22579250.0,21773780.26291025,21773780.26291025,6.546153846153846,30,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,107,250532,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22586900000.0,12199400000.0,161,174,37,1233000000.0,0.0,90000000.0,9000000.0,45846000.0,22586900.0,22014074.21151296,22014074.21151296,5.950354609929078,39,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,108,250533,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22629350000.0,12241850000.0,170,184,30,1386000000.0,0.0,90000000.0,18000000.0,45522000.0,22629350.0,21347061.649732966,21347061.649732966,5.763888888888889,20,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,109,250534,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22604100000.0,12216600000.0,153,222,37,1665000000.0,0.0,90000000.0,27000000.0,49635000.0,22604100.0,21862691.924600683,21862691.924600683,6.8861788617886175,37,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,110,250535,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22604500000.0,12217000000.0,169,210,29,1629000000.0,0.0,90000000.0,0.0,46953000.0,22604500.0,20820206.64522809,20820206.64522809,5.8936170212765955,32,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,111,250536,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22604900000.0,12217400000.0,172,192,31,1449000000.0,0.0,90000000.0,27000000.0,46116000.0,22604900.0,21232249.315369297,21232249.315369297,5.830985915492958,31,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,112,250537,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22657287500.0,12269787500.0,186,136,30,954000000.0,0.0,90000000.0,0.0,41823000.0,22657287.5,21337180.566996045,21337180.566996045,5.0875,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,113,250538,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22595500000.0,12208000000.0,161,197,37,1440000000.0,0.0,90000000.0,18000000.0,47709000.0,22595500.0,21955092.911440846,21955092.911440846,6.2611940298507465,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,114,250539,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22674087500.0,12286587500.0,161,159,37,1098000000.0,0.0,90000000.0,18000000.0,45828000.0,22674087.5,22673509.59707371,22673509.59707371,6.214814814814815,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,115,250540,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22670587500.0,12283087500.0,176,168,32,1224000000.0,0.0,90000000.0,9000000.0,44397000.0,22670587.5,21381534.52891288,21381534.52891288,5.456953642384106,30,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,116,250541,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22581800000.0,12194300000.0,164,154,31,1107000000.0,0.0,90000000.0,54000000.0,44433000.0,22581800.0,21769261.32784482,21769261.32784482,5.846153846153846,25,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,117,250542,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22562987500.0,12175487500.0,164,215,37,1602000000.0,0.0,90000000.0,63000000.0,48231000.0,22562987.5,21567665.995213617,21567665.995213617,6.285714285714286,35,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,118,250543,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22649500000.0,12262000000.0,154,189,36,1377000000.0,0.0,90000000.0,18000000.0,47403000.0,22649500.0,22139590.663560156,22139590.663560156,6.360902255639098,20,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,119,250544,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22566350000.0,12178850000.0,170,204,28,1584000000.0,0.0,90000000.0,81000000.0,46818000.0,22566350.0,20648996.832231343,20648996.832231343,5.928571428571429,35,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,120,250545,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22564200000.0,12176700000.0,196,145,30,1035000000.0,0.0,90000000.0,90000000.0,42165000.0,22564200.0,20949367.493077207,20949367.493077207,5.2894736842105265,27,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,121,250546,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22522287500.0,12134787500.0,157,243,33,1890000000.0,0.0,90000000.0,90000000.0,49581000.0,22522287.5,20708853.59390021,20708853.59390021,6.291044776119403,39,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,122,250547,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22646550000.0,12259050000.0,173,163,31,1188000000.0,0.0,90000000.0,9000000.0,44244000.0,22646550.0,21446123.556426227,21446123.556426227,5.625850340136054,35,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,123,250548,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22571050000.0,12183550000.0,171,207,32,1575000000.0,0.0,90000000.0,90000000.0,47214000.0,22571050.0,21058865.57717438,21058865.57717438,5.921428571428572,28,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,124,250549,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22595500000.0,12208000000.0,179,188,31,1413000000.0,0.0,90000000.0,9000000.0,45594000.0,22595500.0,21110677.505707864,21110677.505707864,5.741258741258742,30,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,125,250550,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22614837500.0,12227337500.0,174,171,32,1251000000.0,0.0,90000000.0,18000000.0,44658000.0,22614837.5,21392226.245878287,21392226.245878287,5.736111111111111,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,126,250551,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22609200000.0,12221700000.0,174,173,34,1251000000.0,0.0,90000000.0,45000000.0,45396000.0,22609200.0,21713935.51063464,21713935.51063464,5.858156028368795,29,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,127,250552,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22622500000.0,12235000000.0,168,169,31,1242000000.0,0.0,90000000.0,36000000.0,44604000.0,22622500.0,21300570.855026398,21300570.855026398,5.698630136986301,35,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,128,250553,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22614850000.0,12227350000.0,153,251,30,1989000000.0,0.0,90000000.0,72000000.0,50580000.0,22614850.0,20796180.10543042,20796180.10543042,6.669291338582677,42,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,129,250554,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22605700000.0,12218200000.0,161,173,34,1251000000.0,0.0,90000000.0,9000000.0,45981000.0,22605700.0,22045399.123399876,22045399.123399876,6.169117647058823,31,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,130,250555,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22593750000.0,12206250000.0,161,218,42,1584000000.0,0.0,90000000.0,27000000.0,49113000.0,22593750.0,22325637.133965515,22325637.133965515,6.404580152671755,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,131,250556,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22533300000.0,12145800000.0,176,159,33,1134000000.0,0.0,90000000.0,90000000.0,43920000.0,22533300.0,21394438.438762538,21394438.438762538,5.682758620689655,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,132,250557,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22662400000.0,12274900000.0,168,157,32,1125000000.0,0.0,90000000.0,0.0,44973000.0,22662400.0,22007300.29422055,22007300.29422055,5.942857142857143,28,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,133,250558,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22627600000.0,12240100000.0,173,190,35,1395000000.0,0.0,90000000.0,0.0,46098000.0,22627600.0,21418681.75775531,21418681.75775531,5.865248226950355,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,134,250559,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22653000000.0,12265500000.0,170,244,30,1926000000.0,0.0,90000000.0,0.0,49014000.0,22653000.0,20300055.196969293,20300055.196969293,6.148148148148148,38,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,135,250560,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22555200000.0,12167700000.0,149,221,36,1665000000.0,0.0,90000000.0,63000000.0,49428000.0,22555200.0,21833121.008229677,21833121.008229677,6.596899224806202,33,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,136,250561,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22598587500.0,12211087500.0,163,154,35,1071000000.0,0.0,90000000.0,63000000.0,45144000.0,22598587.5,22307500.967412144,22307500.967412144,5.978571428571429,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,137,250562,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22505900000.0,12118400000.0,149,228,39,1701000000.0,0.0,90000000.0,90000000.0,49905000.0,22505900.0,21699218.423482444,21699218.423482444,6.862903225806452,34,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,138,250563,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22653000000.0,12265500000.0,174,166,37,1161000000.0,0.0,90000000.0,18000000.0,45243000.0,22653000.0,22070689.635804314,22070689.635804314,5.858156028368795,42,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,139,250564,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22501200000.0,12113700000.0,178,206,32,1566000000.0,0.0,90000000.0,90000000.0,46575000.0,22501200.0,20762548.46014814,20762548.46014814,6,25,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,140,250565,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22586100000.0,12198600000.0,185,164,27,1233000000.0,0.0,90000000.0,63000000.0,43614000.0,22586100.0,20922987.87912472,20922987.87912472,5.292207792207792,30,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,141,250566,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22637150000.0,12249650000.0,168,191,38,1377000000.0,0.0,90000000.0,9000000.0,46683000.0,22637150.0,21898940.43960803,21898940.43960803,6.028985507246377,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,142,250567,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22626800000.0,12239300000.0,180,168,27,1269000000.0,0.0,90000000.0,36000000.0,44271000.0,22626800.0,21043004.817753572,21043004.817753572,5.54054054054054,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,143,250568,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22486537500.0,12099037500.0,173,182,32,1350000000.0,0.0,90000000.0,90000000.0,45450000.0,22486537.5,21214460.166767,21214460.166767,5.550335570469799,26,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,144,250569,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22636600000.0,12249100000.0,192,119,30,801000000.0,0.0,90000000.0,18000000.0,40725000.0,22636600.0,21706168.48824315,21706168.48824315,5.212903225806452,21,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,145,250570,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22611750000.0,12224250000.0,173,197,36,1449000000.0,0.0,90000000.0,36000000.0,46476000.0,22611750.0,21320557.55456456,21320557.55456456,5.703448275862069,44,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,146,250571,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22524837500.0,12137337500.0,174,206,37,1521000000.0,0.0,90000000.0,90000000.0,46899000.0,22524837.5,21104313.291477732,21104313.291477732,5.9,32,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,147,250572,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22610550000.0,12223050000.0,162,202,35,1503000000.0,0.0,90000000.0,90000000.0,47556000.0,22610550.0,21474710.037565116,21474710.037565116,6.207407407407407,23,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,148,250573,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22611350000.0,12223850000.0,169,176,29,1323000000.0,0.0,90000000.0,18000000.0,45054000.0,22611350.0,21207238.709400617,21207238.709400617,5.614864864864865,28,10
h2_jackpot_cap,cap_90m,90 mil. €,Nižší strop jackpotu 90 mil. €.,149,250574,1000,25000000,0.5,90000000.0,50000000000.0,25000000000.0,22610137500.0,12222637500.0,166,201,31,1530000000.0,0.0,90000000.0,18000000.0,46953000.0,22610137.5,21041105.15484735,21041105.15484735,6,35,10
